,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
2645,0.49950000000000006,0.702,0.051,0.489,0.004,0.576,0.195,2
2646,0.49950000000000006,0.723,0.043,0.464,0.003,0.547,0.256,2
2647,0.49950000000000006,0.745,0.042,0.465,0.003,0.523,0.309,2
2648,0.49950000000000006,0.766,0.042,0.473,0.003,0.495,0.33,2
2649,0.49950000000000006,0.787,0.043,0.502,0.003,0.514,0.302,2
2650,0.49950000000000006,0.809,0.044,0.51,0.003,0.553,0.25,2
2651,0.49950000000000006,0.83,0.047,0.493,0.003,0.564,0.231,2
2652,0.49950000000000006,0.851,0.044,0.456,0.003,0.535,0.275,2
2653,0.49950000000000006,0.872,0.042,0.414,0.003,0.495,0.298,2
2654,0.49950000000000006,0.894,0.042,0.426,0.003,0.439,0.386,2
2655,0.49950000000000006,0.915,0.04,0.429,0.003,0.38,0.464,2
2656,0.49950000000000006,0.936,0.086,0.457,0.006,0.336,0.517,1
2657,0.49950000000000006,0.957,0.045,0.473,0.003,0.326,0.502,2
2658,0.49950000000000006,0.979,0.083,0.473,0.006,0.454,0.384,1
2659,0.49950000000000006,1.0,0.082,0.457,0.006,0.462,0.511,1
2660,0.75,0.0,0.084,0.43,0.006,0.453,0.465,1
2661,0.75,0.021,0.06,0.379,0.004,0.431,0.443,2
2662,0.75,0.043,0.076,0.323,0.005,0.491,0.412,1
2663,0.75,0.064,0.059,0.273,0.004,0.462,0.428,2
2664,0.75,0.085,0.069,0.23,0.005,0.42,0.462,1
2665,0.75,0.106,0.05,0.205,0.003,0.363,0.526,2
2666,0.75,0.128,0.051,0.189,0.003,0.337,0.577,2
2667,0.75,0.149,0.051,0.189,0.003,0.317,0.613,2
2668,0.75,0.17,0.054,0.22,0.004,0.316,0.668,2
2669,0.75,0.191,0.075,0.264,0.005,0.353,0.661,1
2670,0.75,0.213,0.082,0.351,0.005,0.426,0.646,1
2671,0.75,0.234,0.178,0.446,0.012,0.514,0.522,1
2672,0.75,0.255,0.23,0.473,0.016,0.632,0.374,1
2673,0.75,0.277,0.394,0.519,0.027,0.738,0.27,1
2674,0.75,0.298,0.115,0.532,0.008,0.677,0.268,1
2675,0.75,0.319,0.09,0.519,0.006,0.656,0.277,1
2676,0.75,0.34,0.081,0.555,0.006,0.653,0.313,1
2677,0.75,0.362,0.064,0.568,0.004,0.63,0.317,2
2678,0.75,0.383,0.05,0.549,0.003,0.629,0.261,2
2679,0.75,0.404,0.044,0.528,0.003,0.619,0.233,2
2680,0.75,0.426,0.049,0.514,0.003,0.619,0.209,2
2681,0.75,0.447,0.045,0.508,0.003,0.604,0.234,2
2682,0.75,0.468,0.043,0.493,0.003,0.584,0.234,2
2683,0.75,0.489,0.043,0.487,0.003,0.571,0.229,2
2684,0.75,0.511,0.04,0.481,0.003,0.568,0.328,2
2685,0.75,0.532,0.042,0.478,0.003,0.571,0.328,2
2686,0.75,0.553,0.042,0.47,0.003,0.577,0.328,2
2687,0.75,0.574,0.042,0.465,0.003,0.562,0.328,2
2688,0.8,0.596,0.042,0.446,0.003,0.55,0.324,2
2689,0.8,0.617,0.044,0.456,0.003,0.541,0.324,2
2690,0.8,0.638,0.042,0.46,0.003,0.538,0.323,2
2691,0.8,0.66,0.042,0.461,0.003,0.543,0.323,2
2692,0.8,0.681,0.043,0.453,0.003,0.541,0.321,2
2693,0.8,0.702,0.044,0.46,0.003,0.531,0.321,2
2694,0.8,0.723,0.042,0.44,0.003,0.501,0.328,2
2695,0.8,0.745,0.041,0.447,0.003,0.468,0.378,2
2696,0.8,0.766,0.042,0.463,0.003,0.456,0.411,2
2697,0.8,0.787,0.043,0.501,0.003,0.467,0.375,2
2698,0.8,0.809,0.043,0.501,0.003,0.521,0.354,2
2699,0.8,0.83,0.043,0.483,0.003,0.527,0.354,2
2700,0.8,0.851,0.043,0.448,0.003,0.499,0.378,2
2701,0.8,0.872,0.041,0.42,0.003,0.475,0.372,2
2702,0.8,0.894,0.042,0.437,0.003,0.425,0.436,2
2703,0.8,0.915,0.036,0.428,0.002,0.374,0.479,2
2704,0.8,0.936,0.087,0.452,0.006,0.348,0.601,1
2705,0.8,0.957,0.044,0.471,0.003,0.339,0.549,2
2706,0.8,0.979,0.081,0.468,0.005,0.46,0.54,1
2707,0.8,1.0,0.08,0.454,0.005,0.471,0.549,1
2708,1.0,0.0,0.066,0.423,0.004,0.448,0.56,2
2709,1.0,0.021,0.056,0.37,0.004,0.42,0.519,2
2710,1.0,0.043,0.065,0.312,0.004,0.485,0.448,2
2711,1.0,0.064,0.05,0.264,0.003,0.451,0.484,2
2712,1.0,0.085,0.049,0.221,0.003,0.405,0.519,2
2713,1.0,0.106,0.048,0.191,0.003,0.357,0.536,2
2714,1.0,0.128,0.047,0.17,0.003,0.321,0.554,2
2715,1.0,0.149,0.047,0.175,0.003,0.3,0.569,2
2716,1.0,0.17,0.051,0.198,0.003,0.305,0.594,2
2717,1.0,0.191,0.071,0.24,0.005,0.336,0.571,1
2718,1.0,0.213,0.085,0.32,0.006,0.413,0.532,1
2719,1.0,0.234,0.137,0.407,0.009,0.494,0.54,1
2720,1.0,0.255,0.136,0.429,0.009,0.622,0.338,1
2721,1.0,0.277,0.14,0.479,0.01,0.706,0.175,1
2722,1.0,0.298,0.086,0.482,0.006,0.645,0.271,1
2723,1.0,0.319,0.074,0.466,0.005,0.619,0.252,1
2724,1.0,0.34,0.071,0.509,0.005,0.608,0.341,1
2725,1.0,0.362,0.085,0.536,0.006,0.59,0.314,1
2726,1.0,0.383,0.075,0.524,0.005,0.574,0.304,1
2727,1.0,0.404,0.05,0.507,0.003,0.567,0.261,2
2728,1.0,0.426,0.049,0.498,0.003,0.562,0.254,2
2729,1.0,0.447,0.045,0.495,0.003,0.555,0.25,2
2730,1.0,0.468,0.045,0.488,0.003,0.543,0.233,2
2731,1.0,0.489,0.044,0.479,0.003,0.538,0.25,2
2732,1.0,0.511,0.045,0.476,0.003,0.542,0.274,2
2733,1.0,0.532,0.052,0.472,0.004,0.547,0.272,2
2734,1.0,0.553,0.123,0.461,0.008,0.551,0.452,1
2735,1.0,0.574,0.156,0.449,0.011,0.549,0.439,1
2736,1.0,0.596,0.147,0.463,0.01,0.537,0.495,1
2737,1.0,0.617,0.088,0.467,0.006,0.528,0.414,1
2738,1.0,0.638,0.079,0.467,0.005,0.537,0.387,1
2739,1.0,0.66,0.061,0.468,0.004,0.534,0.311,2
2740,1.0,0.681,0.046,0.462,0.003,0.524,0.288,2
2741,1.0,0.702,0.042,0.472,0.003,0.523,0.255,2
2742,1.0,0.723,0.042,0.459,0.003,0.49,0.292,2
2743,1.0,0.745,0.042,0.458,0.003,0.449,0.335,2
2744,1.0,0.766,0.042,0.466,0.003,0.432,0.349,2
2745,1.0,0.787,0.043,0.495,0.003,0.434,0.35,2
2746,1.0,0.809,0.044,0.495,0.003,0.472,0.288,2
2747,1.0,0.83,0.045,0.479,0.003,0.474,0.307,2
2748,1.0,0.851,0.042,0.443,0.003,0.449,0.345,2
2749,1.0,0.872,0.041,0.415,0.003,0.416,0.383,2
2750,1.0,0.894,0.041,0.433,0.003,0.369,0.45,2
2751,1.0,0.915,0.038,0.439,0.003,0.324,0.496,2
2752,1.0,0.936,0.093,0.472,0.006,0.3,0.556,1
2753,1.0,0.957,0.051,0.483,0.003,0.293,0.518,2
2754,1.0,0.979,0.078,0.475,0.005,0.416,0.502,1
2755,1.0,1.0,0.066,0.456,0.004,0.419,0.507,2
2756,1.0,0.0,0.063,0.424,0.004,0.398,0.52,2
2757,1.0,0.021,0.057,0.365,0.004,0.374,0.505,2
2758,1.0,0.043,0.067,0.316,0.005,0.423,0.441,1
2759,1.0,0.064,0.05,0.265,0.003,0.405,0.428,2
2760,1.0,0.085,0.049,0.22,0.003,0.346,0.496,2
2761,1.0,0.106,0.046,0.194,0.003,0.302,0.56,2
2762,1.0,0.128,0.045,0.174,0.003,0.273,0.586,2
2763,1.0,0.149,0.044,0.178,0.003,0.248,0.626,2
2764,1.0,0.17,0.045,0.204,0.003,0.252,0.611,2
2765,1.0,0.191,0.056,0.246,0.004,0.279,0.664,2
2766,1.0,0.213,0.076,0.329,0.005,0.35,0.579,1
2767,1.0,0.234,0.094,0.408,0.006,0.429,0.59,1
2768,1.0,0.255,0.093,0.431,0.006,0.554,0.376,1
2769,1.0,0.277,0.099,0.488,0.007,0.625,0.257,1
2770,1.0,0.298,0.049,0.492,0.003,0.567,0.335,2
2771,1.0,0.319,0.05,0.503,0.003,0.547,0.346,2
2772,1.0,0.34,0.071,0.559,0.005,0.559,0.461,1
2773,1.0,0.362,0.066,0.577,0.004,0.559,0.439,1
2774,1.0,0.383,0.077,0.569,0.005,0.564,0.407,1
2775,1.0,0.404,0.054,0.557,0.004,0.56,0.383,2
2776,1.0,0.426,0.054,0.541,0.004,0.563,0.377,2
2777,1.0,0.447,0.052,0.536,0.004,0.564,0.361,2
2778,1.0,0.468,0.051,0.529,0.003,0.557,0.338,2
2779,1.0,0.489,0.048,0.518,0.003,0.546,0.348,2
2780,1.0,0.511,0.049,0.516,0.003,0.544,0.354,2
2781,1.0,0.532,0.045,0.505,0.003,0.536,0.327,2
2782,1.0,0.553,0.047,0.502,0.003,0.53,0.327,2
2783,1.0,0.574,0.045,0.481,0.003,0.52,0.347,2
2784,1.0,0.596,0.045,0.481,0.003,0.504,0.34,2
2785,1.0,0.617,0.044,0.48,0.003,0.491,0.341,2
2786,1.0,0.638,0.045,0.475,0.003,0.488,0.365,2
2787,1.0,0.66,0.047,0.482,0.003,0.494,0.326,2
2788,1.0,0.681,0.048,0.483,0.003,0.489,0.313,2
2789,1.0,0.702,0.048,0.494,0.003,0.497,0.302,2
2790,1.0,0.723,0.046,0.478,0.003,0.483,0.322,2
2791,1.0,0.745,0.043,0.472,0.003,0.458,0.39,2
2792,1.0,0.766,0.044,0.465,0.003,0.445,0.393,2
2793,1.0,0.787,0.043,0.458,0.003,0.43,0.38,2
2794,1.0,0.809,0.042,0.449,0.003,0.438,0.32,2
2795,1.0,0.83,0.043,0.437,0.003,0.439,0.367,2
2796,1.0,0.851,0.042,0.413,0.003,0.402,0.386,2
2797,1.0,0.872,0.041,0.379,0.003,0.376,0.434,2
2798,1.0,0.894,0.042,0.41,0.003,0.341,0.473,2
2799,1.0,0.915,0.043,0.432,0.003,0.308,0.516,2
2800,1.0,0.936,0.083,0.457,0.005,0.293,0.593,1
2801,1.0,0.957,0.058,0.477,0.004,0.293,0.564,1
2802,1.0,0.979,0.064,0.455,0.004,0.42,0.5,1
2803,1.0,1.0,0.059,0.449,0.004,0.419,0.496,1
2804,1.0,0.0,0.051,0.417,0.003,0.39,0.495,2
2805,1.0,0.021,0.053,0.355,0.004,0.349,0.521,2
2806,1.0,0.043,0.052,0.301,0.003,0.411,0.423,2
2807,1.0,0.064,0.045,0.248,0.003,0.371,0.461,2
2808,1.0,0.085,0.044,0.198,0.003,0.311,0.499,2
2809,1.0,0.106,0.043,0.168,0.003,0.264,0.532,2
2810,1.0,0.128,0.042,0.152,0.003,0.231,0.58,2
2811,1.0,0.149,0.04,0.145,0.003,0.211,0.592,2
2812,1.0,0.17,0.033,0.147,0.002,0.2,0.639,2
2813,1.0,0.191,0.043,0.158,0.003,0.206,0.619,2
2814,1.0,0.213,0.044,0.18,0.003,0.221,0.651,2
2815,1.0,0.234,0.048,0.219,0.003,0.245,0.647,2
2816,1.0,0.255,0.056,0.259,0.004,0.292,0.618,1
2817,1.0,0.277,0.075,0.327,0.005,0.335,0.611,1
2818,1.0,0.298,0.071,0.384,0.005,0.331,0.697,1
2819,1.0,0.319,0.088,0.427,0.006,0.351,0.621,1
2820,1.0,0.34,0.088,0.467,0.006,0.372,0.634,1
2821,1.0,0.362,0.086,0.47,0.006,0.367,0.655,1
2822,1.0,0.383,0.088,0.458,0.006,0.374,0.638,1
2823,1.0,0.404,0.071,0.45,0.005,0.366,0.621,1
2824,1.0,0.426,0.065,0.434,0.004,0.36,0.635,1
2825,1.0,0.447,0.075,0.426,0.005,0.36,0.646,1
2826,1.0,0.468,0.061,0.404,0.004,0.348,0.631,1
2827,1.0,0.489,0.076,0.393,0.005,0.342,0.607,1
2828,1.0,0.511,0.058,0.374,0.004,0.324,0.611,1
2829,1.0,0.532,0.051,0.361,0.003,0.314,0.63,2
2830,1.0,0.553,0.051,0.348,0.003,0.313,0.619,2
2831,1.0,0.574,0.049,0.335,0.003,0.296,0.613,2
2832,1.0,0.596,0.047,0.332,0.003,0.29,0.607,2
2833,1.0,0.617,0.051,0.328,0.003,0.281,0.627,2
2834,1.0,0.638,0.047,0.331,0.003,0.285,0.621,2
2835,1.0,0.66,0.055,0.353,0.004,0.303,0.597,2
2836,1.0,0.681,0.05,0.346,0.003,0.307,0.596,2
2837,1.0,0.702,0.067,0.377,0.004,0.322,0.597,1
2838,1.0,0.723,0.068,0.39,0.004,0.328,0.644,1
2839,1.0,0.745,0.063,0.401,0.004,0.327,0.707,1
2840,1.0,0.766,0.073,0.4,0.005,0.327,0.708,1
2841,1.0,0.787,0.064,0.403,0.004,0.34,0.676,1
2842,1.0,0.809,0.062,0.398,0.004,0.377,0.632,1
2843,1.0,0.83,0.059,0.384,0.004,0.382,0.61,1
2844,1.0,0.851,0.05,0.363,0.003,0.369,0.629,2
2845,1.0,0.872,0.043,0.339,0.003,0.339,0.612,2
2846,1.0,0.894,0.044,0.352,0.003,0.32,0.661,2
2847,1.0,0.915,0.043,0.35,0.003,0.29,0.664,2
2848,1.0,0.936,0.045,0.365,0.003,0.283,0.708,2
2849,1.0,0.957,0.043,0.349,0.003,0.281,0.645,2
2850,1.0,0.979,0.049,0.335,0.003,0.376,0.54,2
2851,1.0,1.0,0.044,0.299,0.003,0.38,0.526,2
2852,0.0,0.0,0.043,0.268,0.003,0.356,0.546,2
2853,0.0,0.021,0.043,0.233,0.003,0.331,0.568,2
2854,0.0,0.043,0.043,0.189,0.003,0.399,0.467,2
2855,0.0,0.064,0.043,0.161,0.003,0.371,0.536,2
2856,0.0,0.085,0.039,0.129,0.003,0.325,0.605,2
2857,0.0,0.106,0.041,0.114,0.003,0.281,0.672,2
2858,0.0,0.128,0.03,0.097,0.002,0.243,0.697,2
2859,0.0,0.149,0.026,0.089,0.002,0.212,0.728,2
2860,0.0,0.17,0.028,0.098,0.002,0.189,0.696,2
2861,0.0,0.191,0.026,0.101,0.002,0.177,0.697,2
2862,0.0,0.213,0.026,0.119,0.002,0.174,0.724,2
2863,0.0,0.234,0.035,0.14,0.002,0.168,0.695,2
2864,0.0,0.255,0.041,0.168,0.003,0.183,0.65,2
2865,0.0,0.277,0.042,0.224,0.003,0.222,0.679,2
2866,0.0,0.298,0.048,0.273,0.003,0.203,0.653,2
2867,0.0,0.319,0.059,0.32,0.004,0.207,0.714,1
2868,0.0,0.34,0.045,0.371,0.003,0.228,0.769,2
2869,0.0,0.362,0.044,0.388,0.003,0.237,0.782,2
2870,0.0,0.383,0.045,0.391,0.003,0.252,0.787,2
2871,0.0,0.404,0.044,0.382,0.003,0.247,0.745,2
2872,0.0,0.426,0.043,0.372,0.003,0.257,0.759,2
2873,0.0,0.447,0.044,0.367,0.003,0.25,0.736,2
2874,0.0,0.468,0.043,0.356,0.003,0.248,0.717,2
2875,0.0,0.489,0.043,0.341,0.003,0.232,0.737,2
2876,0.0,0.511,0.043,0.323,0.003,0.235,0.739,2
2877,0.0,0.532,0.043,0.303,0.003,0.218,0.723,2
2878,0.0,0.553,0.028,0.292,0.002,0.224,0.788,2
2879,0.0,0.574,0.027,0.276,0.002,0.227,0.827,2
2880,0.0,0.596,0.027,0.275,0.002,0.235,0.832,2
2881,0.0,0.617,0.038,0.266,0.002,0.21,0.607,2
2882,0.0,0.638,0.042,0.273,0.003,0.205,0.668,2
2883,0.0,0.66,0.037,0.282,0.002,0.224,0.742,2
2884,0.0,0.681,0.031,0.279,0.002,0.236,0.734,2
2885,0.0,0.702,0.039,0.296,0.002,0.259,0.759,2
2886,0.0,0.723,0.042,0.332,0.003,0.264,0.716,2
2887,0.0,0.745,0.043,0.357,0.003,0.263,0.736,1
2888,0.0,0.766,0.044,0.385,0.003,0.269,0.735,1
2889,0.0,0.787,0.06,0.434,0.004,0.294,0.735,1
2890,0.0,0.809,0.081,0.451,0.005,0.346,0.713,1
2891,0.0,0.83,0.076,0.447,0.005,0.364,0.716,1
2892,0.0,0.851,0.058,0.408,0.004,0.354,0.695,1
2893,0.0,0.872,0.047,0.374,0.003,0.326,0.661,1
2894,0.0,0.894,0.044,0.374,0.003,0.3,0.705,1
2895,0.0,0.915,0.043,0.364,0.003,0.263,0.722,1
2896,0.0,0.936,0.043,0.37,0.003,0.25,0.785,1
2897,0.0,0.957,0.043,0.35,0.003,0.237,0.715,1
2898,0.0,0.979,0.045,0.334,0.003,0.334,0.591,1
2899,0.0,1.0,0.043,0.305,0.003,0.34,0.605,1
2900,0.2672,0.0,0.042,0.284,0.003,0.32,0.624,1
2901,0.2672,0.021,0.042,0.253,0.003,0.302,0.608,2
2902,0.2672,0.043,0.043,0.224,0.003,0.372,0.525,1
2903,0.2672,0.064,0.044,0.192,0.003,0.354,0.581,1
2904,0.2672,0.085,0.044,0.166,0.003,0.308,0.646,1
2905,0.2672,0.106,0.037,0.147,0.002,0.277,0.709,2
2906,0.2672,0.128,0.028,0.138,0.002,0.239,0.726,2
2907,0.2672,0.149,0.035,0.147,0.002,0.231,0.739,2
2908,0.2672,0.17,0.044,0.172,0.003,0.223,0.721,1
2909,0.2672,0.191,0.044,0.22,0.003,0.237,0.724,1
2910,0.2672,0.213,0.048,0.31,0.003,0.285,0.716,1
2911,0.2672,0.234,0.067,0.407,0.004,0.351,0.661,1
2912,0.2672,0.255,0.045,0.438,0.003,0.439,0.542,1
2913,0.2672,0.277,0.079,0.5,0.005,0.506,0.572,1
2914,0.2672,0.298,0.044,0.525,0.003,0.456,0.525,2
2915,0.2672,0.319,0.044,0.517,0.003,0.444,0.525,2
2916,0.2672,0.34,0.057,0.554,0.004,0.447,0.663,1
2917,0.2672,0.362,0.052,0.568,0.003,0.44,0.606,1
2918,0.2672,0.383,0.048,0.555,0.003,0.427,0.569,1
2919,0.2672,0.404,0.044,0.535,0.003,0.423,0.571,2
2920,0.2672,0.426,0.044,0.521,0.003,0.409,0.562,2
2921,0.2672,0.447,0.044,0.514,0.003,0.409,0.592,2
2922,0.2672,0.468,0.044,0.511,0.003,0.412,0.576,2
2923,0.2672,0.489,0.044,0.509,0.003,0.402,0.595,2
2924,0.2672,0.511,0.044,0.505,0.003,0.401,0.588,2
2925,0.2672,0.532,0.044,0.498,0.003,0.398,0.586,2
2926,0.2672,0.553,0.044,0.489,0.003,0.411,0.565,2
2927,0.2672,0.574,0.044,0.48,0.003,0.409,0.579,2
2928,0.2672,0.596,0.044,0.47,0.003,0.403,0.6,2
2929,0.2672,0.617,0.043,0.471,0.003,0.398,0.607,2
2930,0.2672,0.638,0.044,0.479,0.003,0.408,0.571,2
2931,0.2672,0.66,0.044,0.482,0.003,0.414,0.536,2
2932,0.2672,0.681,0.044,0.485,0.003,0.415,0.536,2
2933,0.2672,0.702,0.044,0.508,0.003,0.416,0.605,2
2934,0.2672,0.723,0.044,0.507,0.003,0.393,0.636,2
2935,0.2672,0.745,0.044,0.507,0.003,0.359,0.654,2
2936,0.2672,0.766,0.044,0.501,0.003,0.326,0.653,2
2937,0.2672,0.787,0.044,0.523,0.003,0.317,0.65,2
2938,0.2672,0.809,0.044,0.528,0.003,0.354,0.622,2
2939,0.2672,0.83,0.045,0.507,0.003,0.366,0.645,2
2940,0.2672,0.851,0.043,0.471,0.003,0.344,0.64,2
2941,0.2672,0.872,0.041,0.425,0.003,0.326,0.618,2
2942,0.2672,0.894,0.042,0.442,0.003,0.289,0.751,2
2943,0.2672,0.915,0.041,0.446,0.003,0.263,0.732,2
2944,0.2672,0.936,0.046,0.465,0.003,0.236,0.75,1
2945,0.2672,0.957,0.045,0.483,0.003,0.241,0.757,1
2946,0.2672,0.979,0.093,0.479,0.006,0.373,0.655,1
2947,0.2672,1.0,0.063,0.464,0.004,0.385,0.661,1
2948,0.5328,0.0,0.049,0.436,0.003,0.362,0.622,1
2949,0.5328,0.021,0.046,0.38,0.003,0.32,0.604,2
2950,0.5328,0.043,0.052,0.328,0.003,0.382,0.611,1
2951,0.5328,0.064,0.045,0.277,0.003,0.347,0.663,2
2952,0.5328,0.085,0.041,0.225,0.003,0.302,0.753,2
2953,0.5328,0.106,0.042,0.198,0.003,0.262,0.756,2
2954,0.5328,0.128,0.028,0.18,0.002,0.227,0.796,2
2955,0.5328,0.149,0.031,0.173,0.002,0.212,0.806,2
2956,0.5328,0.17,0.036,0.2,0.002,0.198,0.793,2
2957,0.5328,0.191,0.039,0.246,0.002,0.193,0.85,2
2958,0.5328,0.213,0.044,0.34,0.003,0.213,0.832,2
2959,0.5328,0.234,0.069,0.435,0.003,0.242,0.844,1
2960,0.5328,0.255,0.026,0.455,0.002,0.263,0.742,2
2961,0.5328,0.277,0.048,0.509,0.003,0.309,0.722,1
2962,0.5328,0.298,0.043,0.517,0.003,0.263,0.715,2
2963,0.5328,0.319,0.043,0.513,0.003,0.263,0.719,2
2964,0.5328,0.34,0.044,0.55,0.003,0.272,0.72,2
2965,0.5328,0.362,0.044,0.552,0.003,0.274,0.698,2
2966,0.5328,0.383,0.043,0.541,0.003,0.268,0.708,2
2967,0.5328,0.404,0.043,0.519,0.003,0.279,0.698,2
2968,0.5328,0.426,0.043,0.51,0.003,0.281,0.708,2
2969,0.5328,0.447,0.043,0.502,0.003,0.276,0.728,2
2970,0.5328,0.468,0.043,0.485,0.003,0.28,0.726,2
2971,0.5328,0.489,0.043,0.478,0.003,0.269,0.719,2
2972,0.5328,0.511,0.043,0.473,0.003,0.27,0.69,2
2973,0.5328,0.532,0.043,0.462,0.003,0.267,0.704,2
2974,0.5328,0.553,0.043,0.458,0.003,0.266,0.707,2
2975,0.5328,0.574,0.042,0.443,0.003,0.263,0.703,2
2976,0.5328,0.596,0.039,0.422,0.002,0.26,0.69,2
2977,0.5328,0.617,0.041,0.424,0.003,0.261,0.684,2
2978,0.5328,0.638,0.043,0.442,0.003,0.277,0.656,2
2979,0.5328,0.66,0.043,0.445,0.003,0.282,0.647,2
2980,0.5328,0.681,0.043,0.436,0.003,0.299,0.643,2
2981,0.5328,0.702,0.043,0.438,0.003,0.303,0.649,2
2982,0.5328,0.723,0.042,0.406,0.003,0.294,0.664,2
2983,0.5328,0.745,0.043,0.417,0.003,0.276,0.698,2
2984,0.5328,0.766,0.043,0.423,0.003,0.259,0.72,2
2985,0.5328,0.787,0.043,0.456,0.003,0.269,0.679,2
2986,0.5328,0.809,0.044,0.465,0.003,0.301,0.614,2
2987,0.5328,0.83,0.044,0.456,0.003,0.316,0.631,2
2988,0.5328,0.851,0.043,0.417,0.003,0.299,0.663,2
2989,0.5328,0.872,0.035,0.386,0.002,0.274,0.664,2
2990,0.5328,0.894,0.037,0.406,0.002,0.237,0.749,2
2991,0.5328,0.915,0.042,0.416,0.003,0.211,0.741,2
2992,0.5328,0.936,0.045,0.447,0.003,0.202,0.81,1
2993,0.5328,0.957,0.045,0.463,0.003,0.202,0.762,1
2994,0.5328,0.979,0.115,0.466,0.007,0.354,0.718,1
2995,0.5328,1.0,0.06,0.45,0.004,0.373,0.696,1
2996,0.8,0.0,0.052,0.423,0.003,0.338,0.635,1
2997,0.8,0.021,0.046,0.371,0.003,0.307,0.631,1
2998,0.8,0.043,0.05,0.313,0.003,0.381,0.59,1
2999,0.8,0.064,0.045,0.263,0.003,0.341,0.604,1
3000,0.8,0.085,0.043,0.219,0.003,0.299,0.726,2
3001,0.8,0.106,0.042,0.188,0.003,0.267,0.758,2
3002,0.8,0.128,0.035,0.176,0.002,0.222,0.774,2
3003,0.8,0.149,0.038,0.18,0.002,0.194,0.792,2
3004,0.8,0.17,0.041,0.204,0.003,0.207,0.818,2
3005,0.8,0.191,0.043,0.245,0.003,0.25,0.77,2
3006,0.8,0.213,0.054,0.329,0.003,0.32,0.81,1
3007,0.8,0.234,0.065,0.426,0.004,0.397,0.688,1
3008,0.8,0.255,0.049,0.438,0.003,0.492,0.54,1
3009,0.8,0.277,0.078,0.484,0.005,0.589,0.506,1
3010,0.8,0.298,0.049,0.492,0.003,0.544,0.482,1
3011,0.8,0.319,0.045,0.487,0.003,0.543,0.42,2
3012,0.8,0.34,0.054,0.528,0.004,0.556,0.482,1
3013,0.8,0.362,0.054,0.536,0.004,0.58,0.485,1
3014,0.8,0.383,0.058,0.533,0.004,0.59,0.48,1
3015,0.8,0.404,0.057,0.518,0.004,0.604,0.454,1
3016,0.8,0.426,0.052,0.51,0.003,0.604,0.445,1
3017,0.8,0.447,0.055,0.508,0.004,0.613,0.395,1
3018,0.8,0.468,0.05,0.492,0.003,0.6,0.388,1
3019,0.8,0.489,0.05,0.492,0.003,0.61,0.405,1
3020,0.8,0.511,0.054,0.497,0.004,0.615,0.462,1
3021,0.8,0.532,0.061,0.5,0.004,0.632,0.425,1
3022,0.8,0.553,0.064,0.501,0.004,0.63,0.432,1
3023,0.8,0.574,0.06,0.496,0.004,0.633,0.444,1
3024,0.8,0.596,0.053,0.489,0.004,0.627,0.424,1
3025,0.8,0.617,0.091,0.492,0.006,0.617,0.282,1
3026,0.8,0.638,0.108,0.486,0.007,0.614,0.333,1
3027,0.8,0.66,0.147,0.487,0.01,0.607,0.358,1
3028,0.8,0.681,0.159,0.478,0.011,0.608,0.319,1
3029,0.8,0.702,0.12,0.477,0.008,0.599,0.341,1
3030,0.8,0.723,0.056,0.453,0.004,0.553,0.311,2
3031,0.8,0.745,0.044,0.438,0.003,0.517,0.322,2
3032,0.8,0.766,0.044,0.426,0.003,0.471,0.371,2
3033,0.8,0.787,0.048,0.451,0.003,0.469,0.333,2
3034,0.8,0.809,0.048,0.463,0.003,0.472,0.378,2
3035,0.8,0.83,0.044,0.439,0.003,0.475,0.434,2
3036,0.8,0.851,0.043,0.407,0.003,0.45,0.486,2
3037,0.8,0.872,0.042,0.378,0.003,0.423,0.535,2
3038,0.8,0.894,0.041,0.403,0.003,0.372,0.675,2
3039,0.8,0.915,0.042,0.413,0.003,0.341,0.72,2
3040,0.8,0.936,0.044,0.443,0.003,0.317,0.715,2
3041,0.8,0.957,0.045,0.455,0.003,0.311,0.688,2
3042,0.8,0.979,0.083,0.454,0.005,0.445,0.568,1
3043,0.8,1.0,0.049,0.439,0.003,0.435,0.519,2
3044,1.0,0.0,0.047,0.407,0.003,0.405,0.546,2
3045,1.0,0.021,0.046,0.352,0.003,0.368,0.569,2
3046,1.0,0.043,0.057,0.298,0.004,0.424,0.511,2
3047,1.0,0.064,0.047,0.249,0.003,0.395,0.607,2
3048,1.0,0.085,0.044,0.206,0.003,0.341,0.652,2
3049,1.0,0.106,0.042,0.181,0.003,0.302,0.732,2
3050,1.0,0.128,0.037,0.167,0.002,0.275,0.731,2
3051,1.0,0.149,0.037,0.166,0.002,0.247,0.716,2
3052,1.0,0.17,0.04,0.197,0.003,0.285,0.75,2
3053,1.0,0.191,0.044,0.235,0.003,0.296,0.705,2
3054,1.0,0.213,0.051,0.32,0.003,0.348,0.742,2
3055,1.0,0.234,0.074,0.411,0.005,0.435,0.622,1
3056,1.0,0.255,0.048,0.429,0.003,0.542,0.512,2
3057,1.0,0.277,0.117,0.483,0.008,0.621,0.47,1
3058,1.0,0.298,0.05,0.488,0.003,0.582,0.474,2
3059,1.0,0.319,0.044,0.487,0.003,0.556,0.492,2
3060,1.0,0.34,0.059,0.532,0.004,0.575,0.535,1
3061,1.0,0.362,0.054,0.554,0.004,0.571,0.528,2
3062,1.0,0.383,0.053,0.549,0.003,0.572,0.535,2
