,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
2603,0.167,0.042,0.83,0.449,0.003,0.512,0.306,2
2604,0.167,0.04,0.851,0.411,0.003,0.48,0.321,2
2605,0.167,0.037,0.872,0.374,0.003,0.45,0.324,2
2606,0.167,0.039,0.894,0.389,0.003,0.39,0.493,2
2607,0.167,0.033,0.915,0.396,0.002,0.346,0.505,2
2608,0.167,0.08,0.936,0.421,0.005,0.302,0.639,1
2609,0.167,0.043,0.957,0.442,0.003,0.297,0.626,2
2610,0.167,0.089,0.979,0.439,0.006,0.42,0.472,1
2611,0.167,0.08,1.0,0.418,0.005,0.445,0.474,1
2612,0.333,0.06,0.0,0.385,0.004,0.424,0.448,2
2613,0.333,0.054,0.021,0.33,0.004,0.4,0.465,2
2614,0.333,0.061,0.043,0.286,0.004,0.452,0.414,2
2615,0.333,0.049,0.064,0.246,0.003,0.43,0.426,2
2616,0.333,0.047,0.085,0.205,0.003,0.376,0.479,2
2617,0.333,0.043,0.106,0.18,0.003,0.333,0.547,2
2618,0.333,0.043,0.128,0.166,0.003,0.293,0.563,2
2619,0.333,0.042,0.149,0.158,0.003,0.278,0.558,2
2620,0.333,0.044,0.17,0.181,0.003,0.274,0.601,2
2621,0.333,0.051,0.191,0.221,0.003,0.304,0.65,2
2622,0.333,0.08,0.213,0.306,0.005,0.382,0.564,1
2623,0.333,0.096,0.234,0.381,0.006,0.479,0.55,1
2624,0.333,0.109,0.255,0.406,0.007,0.602,0.352,1
2625,0.333,0.148,0.277,0.464,0.01,0.717,0.239,1
2626,0.333,0.073,0.298,0.479,0.005,0.662,0.25,1
2627,0.333,0.068,0.319,0.489,0.005,0.653,0.237,1
2628,0.333,0.086,0.34,0.535,0.006,0.674,0.257,1
2629,0.333,0.089,0.362,0.554,0.006,0.656,0.304,1
2630,0.333,0.089,0.383,0.543,0.006,0.66,0.288,1
2631,0.333,0.073,0.404,0.526,0.005,0.662,0.279,1
2632,0.333,0.083,0.426,0.525,0.006,0.672,0.271,1
2633,0.333,0.076,0.447,0.525,0.005,0.664,0.293,1
2634,0.333,0.078,0.468,0.512,0.005,0.649,0.302,1
2635,0.333,0.083,0.489,0.506,0.006,0.645,0.306,1
2636,0.333,0.07,0.511,0.504,0.005,0.632,0.302,1
2637,0.333,0.051,0.532,0.492,0.004,0.629,0.222,2
2638,0.333,0.063,0.553,0.485,0.004,0.637,0.22,2
2639,0.333,0.049,0.574,0.476,0.003,0.625,0.196,2
2640,0.333,0.048,0.596,0.467,0.003,0.604,0.198,2
2641,0.333,0.048,0.617,0.469,0.003,0.597,0.193,2
2642,0.333,0.048,0.638,0.48,0.003,0.59,0.173,2
2643,0.333,0.048,0.66,0.48,0.003,0.593,0.174,2
2644,0.333,0.046,0.681,0.482,0.003,0.589,0.18,2
2645,0.333,0.051,0.702,0.489,0.004,0.576,0.195,2
2646,0.333,0.043,0.723,0.464,0.003,0.547,0.256,2
2647,0.333,0.042,0.745,0.465,0.003,0.523,0.309,2
2648,0.333,0.042,0.766,0.473,0.003,0.495,0.33,2
2649,0.333,0.043,0.787,0.502,0.003,0.514,0.302,2
2650,0.333,0.044,0.809,0.51,0.003,0.553,0.25,2
2651,0.333,0.047,0.83,0.493,0.003,0.564,0.231,2
2652,0.333,0.044,0.851,0.456,0.003,0.535,0.275,2
2653,0.333,0.042,0.872,0.414,0.003,0.495,0.298,2
2654,0.333,0.042,0.894,0.426,0.003,0.439,0.386,2
2655,0.333,0.04,0.915,0.429,0.003,0.38,0.464,2
2656,0.333,0.086,0.936,0.457,0.006,0.336,0.517,1
2657,0.333,0.045,0.957,0.473,0.003,0.326,0.502,2
2658,0.333,0.083,0.979,0.473,0.006,0.454,0.384,1
2659,0.333,0.082,1.0,0.457,0.006,0.462,0.511,1
2660,0.5,0.084,0.0,0.43,0.006,0.453,0.465,1
2661,0.5,0.06,0.021,0.379,0.004,0.431,0.443,2
2662,0.5,0.076,0.043,0.323,0.005,0.491,0.412,1
2663,0.5,0.059,0.064,0.273,0.004,0.462,0.428,2
2664,0.5,0.069,0.085,0.23,0.005,0.42,0.462,1
2665,0.5,0.05,0.106,0.205,0.003,0.363,0.526,2
2666,0.5,0.051,0.128,0.189,0.003,0.337,0.577,2
2667,0.5,0.051,0.149,0.189,0.003,0.317,0.613,2
2668,0.5,0.054,0.17,0.22,0.004,0.316,0.668,2
2669,0.5,0.075,0.191,0.264,0.005,0.353,0.661,1
2670,0.5,0.082,0.213,0.351,0.005,0.426,0.646,1
2671,0.5,0.178,0.234,0.446,0.012,0.514,0.522,1
2672,0.5,0.23,0.255,0.473,0.016,0.632,0.374,1
2673,0.5,0.394,0.277,0.519,0.027,0.738,0.27,1
2674,0.5,0.115,0.298,0.532,0.008,0.677,0.268,1
2675,0.5,0.09,0.319,0.519,0.006,0.656,0.277,1
2676,0.5,0.081,0.34,0.555,0.006,0.653,0.313,1
2677,0.5,0.064,0.362,0.568,0.004,0.63,0.317,2
2678,0.5,0.05,0.383,0.549,0.003,0.629,0.261,2
2679,0.5,0.044,0.404,0.528,0.003,0.619,0.233,2
2680,0.5,0.049,0.426,0.514,0.003,0.619,0.209,2
2681,0.5,0.045,0.447,0.508,0.003,0.604,0.234,2
2682,0.5,0.043,0.468,0.493,0.003,0.584,0.234,2
2683,0.5,0.043,0.489,0.487,0.003,0.571,0.229,2
2684,0.5,0.04,0.511,0.481,0.003,0.568,0.328,2
2685,0.5,0.042,0.532,0.478,0.003,0.571,0.328,2
2686,0.5,0.042,0.553,0.47,0.003,0.577,0.328,2
2687,0.5,0.042,0.574,0.465,0.003,0.562,0.328,2
2688,0.5,0.042,0.596,0.446,0.003,0.55,0.324,2
2689,0.5,0.044,0.617,0.456,0.003,0.541,0.324,2
2690,0.5,0.042,0.638,0.46,0.003,0.538,0.323,2
2691,0.5,0.042,0.66,0.461,0.003,0.543,0.323,2
2692,0.5,0.043,0.681,0.453,0.003,0.541,0.321,2
2693,0.5,0.044,0.702,0.46,0.003,0.531,0.321,2
2694,0.5,0.042,0.723,0.44,0.003,0.501,0.328,2
2695,0.5,0.041,0.745,0.447,0.003,0.468,0.378,2
2696,0.5,0.042,0.766,0.463,0.003,0.456,0.411,2
2697,0.5,0.043,0.787,0.501,0.003,0.467,0.375,2
2698,0.5,0.043,0.809,0.501,0.003,0.521,0.354,2
2699,0.5,0.043,0.83,0.483,0.003,0.527,0.354,2
2700,0.5,0.043,0.851,0.448,0.003,0.499,0.378,2
2701,0.5,0.041,0.872,0.42,0.003,0.475,0.372,2
2702,0.5,0.042,0.894,0.437,0.003,0.425,0.436,2
2703,0.5,0.036,0.915,0.428,0.002,0.374,0.479,2
2704,0.5,0.087,0.936,0.452,0.006,0.348,0.601,1
2705,0.5,0.044,0.957,0.471,0.003,0.339,0.549,2
2706,0.5,0.081,0.979,0.468,0.005,0.46,0.54,1
2707,0.5,0.08,1.0,0.454,0.005,0.471,0.549,1
2708,0.667,0.066,0.0,0.423,0.004,0.448,0.56,2
2709,0.667,0.056,0.021,0.37,0.004,0.42,0.519,2
2710,0.667,0.065,0.043,0.312,0.004,0.485,0.448,2
2711,0.667,0.05,0.064,0.264,0.003,0.451,0.484,2
2712,0.667,0.049,0.085,0.221,0.003,0.405,0.519,2
2713,0.667,0.048,0.106,0.191,0.003,0.357,0.536,2
2714,0.667,0.047,0.128,0.17,0.003,0.321,0.554,2
2715,0.667,0.047,0.149,0.175,0.003,0.3,0.569,2
2716,0.667,0.051,0.17,0.198,0.003,0.305,0.594,2
2717,0.667,0.071,0.191,0.24,0.005,0.336,0.571,1
2718,0.667,0.085,0.213,0.32,0.006,0.413,0.532,1
2719,0.667,0.137,0.234,0.407,0.009,0.494,0.54,1
2720,0.667,0.136,0.255,0.429,0.009,0.622,0.338,1
2721,0.667,0.14,0.277,0.479,0.01,0.706,0.175,1
2722,0.667,0.086,0.298,0.482,0.006,0.645,0.271,1
2723,0.667,0.074,0.319,0.466,0.005,0.619,0.252,1
2724,0.667,0.071,0.34,0.509,0.005,0.608,0.341,1
2725,0.667,0.085,0.362,0.536,0.006,0.59,0.314,1
2726,0.667,0.075,0.383,0.524,0.005,0.574,0.304,1
2727,0.667,0.05,0.404,0.507,0.003,0.567,0.261,2
2728,0.667,0.049,0.426,0.498,0.003,0.562,0.254,2
2729,0.667,0.045,0.447,0.495,0.003,0.555,0.25,2
2730,0.667,0.045,0.468,0.488,0.003,0.543,0.233,2
2731,0.667,0.044,0.489,0.479,0.003,0.538,0.25,2
2732,0.667,0.045,0.511,0.476,0.003,0.542,0.274,2
2733,0.667,0.052,0.532,0.472,0.004,0.547,0.272,2
2734,0.667,0.123,0.553,0.461,0.008,0.551,0.452,1
2735,0.667,0.156,0.574,0.449,0.011,0.549,0.439,1
2736,0.667,0.147,0.596,0.463,0.01,0.537,0.495,1
2737,0.667,0.088,0.617,0.467,0.006,0.528,0.414,1
2738,0.667,0.079,0.638,0.467,0.005,0.537,0.387,1
2739,0.667,0.061,0.66,0.468,0.004,0.534,0.311,2
2740,0.667,0.046,0.681,0.462,0.003,0.524,0.288,2
2741,0.667,0.042,0.702,0.472,0.003,0.523,0.255,2
2742,0.667,0.042,0.723,0.459,0.003,0.49,0.292,2
2743,0.667,0.042,0.745,0.458,0.003,0.449,0.335,2
2744,0.667,0.042,0.766,0.466,0.003,0.432,0.349,2
2745,0.667,0.043,0.787,0.495,0.003,0.434,0.35,2
2746,0.667,0.044,0.809,0.495,0.003,0.472,0.288,2
2747,0.667,0.045,0.83,0.479,0.003,0.474,0.307,2
2748,0.667,0.042,0.851,0.443,0.003,0.449,0.345,2
2749,0.667,0.041,0.872,0.415,0.003,0.416,0.383,2
2750,0.667,0.041,0.894,0.433,0.003,0.369,0.45,2
2751,0.667,0.038,0.915,0.439,0.003,0.324,0.496,2
2752,0.667,0.093,0.936,0.472,0.006,0.3,0.556,1
2753,0.667,0.051,0.957,0.483,0.003,0.293,0.518,2
2754,0.667,0.078,0.979,0.475,0.005,0.416,0.502,1
2755,0.667,0.066,1.0,0.456,0.004,0.419,0.507,2
2756,0.833,0.063,0.0,0.424,0.004,0.398,0.52,2
2757,0.833,0.057,0.021,0.365,0.004,0.374,0.505,2
2758,0.833,0.067,0.043,0.316,0.005,0.423,0.441,1
2759,0.833,0.05,0.064,0.265,0.003,0.405,0.428,2
2760,0.833,0.049,0.085,0.22,0.003,0.346,0.496,2
2761,0.833,0.046,0.106,0.194,0.003,0.302,0.56,2
2762,0.833,0.045,0.128,0.174,0.003,0.273,0.586,2
2763,0.833,0.044,0.149,0.178,0.003,0.248,0.626,2
2764,0.833,0.045,0.17,0.204,0.003,0.252,0.611,2
2765,0.833,0.056,0.191,0.246,0.004,0.279,0.664,2
2766,0.833,0.076,0.213,0.329,0.005,0.35,0.579,1
2767,0.833,0.094,0.234,0.408,0.006,0.429,0.59,1
2768,0.833,0.093,0.255,0.431,0.006,0.554,0.376,1
2769,0.833,0.099,0.277,0.488,0.007,0.625,0.257,1
2770,0.833,0.049,0.298,0.492,0.003,0.567,0.335,2
2771,0.833,0.05,0.319,0.503,0.003,0.547,0.346,2
2772,0.833,0.071,0.34,0.559,0.005,0.559,0.461,1
2773,0.833,0.066,0.362,0.577,0.004,0.559,0.439,1
2774,0.833,0.077,0.383,0.569,0.005,0.564,0.407,1
2775,0.833,0.054,0.404,0.557,0.004,0.56,0.383,2
2776,0.833,0.054,0.426,0.541,0.004,0.563,0.377,2
2777,0.833,0.052,0.447,0.536,0.004,0.564,0.361,2
2778,0.833,0.051,0.468,0.529,0.003,0.557,0.338,2
2779,0.833,0.048,0.489,0.518,0.003,0.546,0.348,2
2780,0.833,0.049,0.511,0.516,0.003,0.544,0.354,2
2781,0.833,0.045,0.532,0.505,0.003,0.536,0.327,2
2782,0.833,0.047,0.553,0.502,0.003,0.53,0.327,2
2783,0.833,0.045,0.574,0.481,0.003,0.52,0.347,2
2784,0.833,0.045,0.596,0.481,0.003,0.504,0.34,2
2785,0.833,0.044,0.617,0.48,0.003,0.491,0.341,2
2786,0.833,0.045,0.638,0.475,0.003,0.488,0.365,2
2787,0.833,0.047,0.66,0.482,0.003,0.494,0.326,2
2788,0.833,0.048,0.681,0.483,0.003,0.489,0.313,2
2789,0.833,0.048,0.702,0.494,0.003,0.497,0.302,2
2790,0.833,0.046,0.723,0.478,0.003,0.483,0.322,2
2791,0.833,0.043,0.745,0.472,0.003,0.458,0.39,2
2792,0.833,0.044,0.766,0.465,0.003,0.445,0.393,2
2793,0.833,0.043,0.787,0.458,0.003,0.43,0.38,2
2794,0.833,0.042,0.809,0.449,0.003,0.438,0.32,2
2795,0.833,0.043,0.83,0.437,0.003,0.439,0.367,2
2796,0.833,0.042,0.851,0.413,0.003,0.402,0.386,2
2797,0.833,0.041,0.872,0.379,0.003,0.376,0.434,2
2798,0.833,0.042,0.894,0.41,0.003,0.341,0.473,2
2799,0.833,0.043,0.915,0.432,0.003,0.308,0.516,2
2800,0.833,0.083,0.936,0.457,0.005,0.293,0.593,1
2801,0.833,0.058,0.957,0.477,0.004,0.293,0.564,1
2802,0.833,0.064,0.979,0.455,0.004,0.42,0.5,1
2803,0.833,0.059,1.0,0.449,0.004,0.419,0.496,1
2804,1.0,0.051,0.0,0.417,0.003,0.39,0.495,2
2805,1.0,0.053,0.021,0.355,0.004,0.349,0.521,2
2806,1.0,0.052,0.043,0.301,0.003,0.411,0.423,2
2807,1.0,0.045,0.064,0.248,0.003,0.371,0.461,2
2808,1.0,0.044,0.085,0.198,0.003,0.311,0.499,2
2809,1.0,0.043,0.106,0.168,0.003,0.264,0.532,2
2810,1.0,0.042,0.128,0.152,0.003,0.231,0.58,2
2811,1.0,0.04,0.149,0.145,0.003,0.211,0.592,2
2812,1.0,0.033,0.17,0.147,0.002,0.2,0.639,2
2813,1.0,0.043,0.191,0.158,0.003,0.206,0.619,2
2814,1.0,0.044,0.213,0.18,0.003,0.221,0.651,2
2815,1.0,0.048,0.234,0.219,0.003,0.245,0.647,2
2816,1.0,0.056,0.255,0.259,0.004,0.292,0.618,1
2817,1.0,0.075,0.277,0.327,0.005,0.335,0.611,1
2818,1.0,0.071,0.298,0.384,0.005,0.331,0.697,1
2819,1.0,0.088,0.319,0.427,0.006,0.351,0.621,1
2820,1.0,0.088,0.34,0.467,0.006,0.372,0.634,1
2821,1.0,0.086,0.362,0.47,0.006,0.367,0.655,1
2822,1.0,0.088,0.383,0.458,0.006,0.374,0.638,1
2823,1.0,0.071,0.404,0.45,0.005,0.366,0.621,1
2824,1.0,0.065,0.426,0.434,0.004,0.36,0.635,1
2825,1.0,0.075,0.447,0.426,0.005,0.36,0.646,1
2826,1.0,0.061,0.468,0.404,0.004,0.348,0.631,1
2827,1.0,0.076,0.489,0.393,0.005,0.342,0.607,1
2828,1.0,0.058,0.511,0.374,0.004,0.324,0.611,1
2829,1.0,0.051,0.532,0.361,0.003,0.314,0.63,2
2830,1.0,0.051,0.553,0.348,0.003,0.313,0.619,2
2831,1.0,0.049,0.574,0.335,0.003,0.296,0.613,2
2832,1.0,0.047,0.596,0.332,0.003,0.29,0.607,2
2833,1.0,0.051,0.617,0.328,0.003,0.281,0.627,2
2834,1.0,0.047,0.638,0.331,0.003,0.285,0.621,2
2835,1.0,0.055,0.66,0.353,0.004,0.303,0.597,2
2836,1.0,0.05,0.681,0.346,0.003,0.307,0.596,2
2837,1.0,0.067,0.702,0.377,0.004,0.322,0.597,1
2838,1.0,0.068,0.723,0.39,0.004,0.328,0.644,1
2839,1.0,0.063,0.745,0.401,0.004,0.327,0.707,1
2840,1.0,0.073,0.766,0.4,0.005,0.327,0.708,1
2841,1.0,0.064,0.787,0.403,0.004,0.34,0.676,1
2842,1.0,0.062,0.809,0.398,0.004,0.377,0.632,1
2843,1.0,0.059,0.83,0.384,0.004,0.382,0.61,1
2844,1.0,0.05,0.851,0.363,0.003,0.369,0.629,2
2845,1.0,0.043,0.872,0.339,0.003,0.339,0.612,2
2846,1.0,0.044,0.894,0.352,0.003,0.32,0.661,2
2847,1.0,0.043,0.915,0.35,0.003,0.29,0.664,2
2848,1.0,0.045,0.936,0.365,0.003,0.283,0.708,2
2849,1.0,0.043,0.957,0.349,0.003,0.281,0.645,2
2850,1.0,0.049,0.979,0.335,0.003,0.376,0.54,2
2851,1.0,0.044,1.0,0.299,0.003,0.38,0.526,2
2852,0.0,0.043,0.0,0.268,0.003,0.356,0.546,2
2853,0.0,0.043,0.021,0.233,0.003,0.331,0.568,2
2854,0.0,0.043,0.043,0.189,0.003,0.399,0.467,2
2855,0.0,0.043,0.064,0.161,0.003,0.371,0.536,2
2856,0.0,0.039,0.085,0.129,0.003,0.325,0.605,2
2857,0.0,0.041,0.106,0.114,0.003,0.281,0.672,2
2858,0.0,0.03,0.128,0.097,0.002,0.243,0.697,2
2859,0.0,0.026,0.149,0.089,0.002,0.212,0.728,2
2860,0.0,0.028,0.17,0.098,0.002,0.189,0.696,2
2861,0.0,0.026,0.191,0.101,0.002,0.177,0.697,2
2862,0.0,0.026,0.213,0.119,0.002,0.174,0.724,2
2863,0.0,0.035,0.234,0.14,0.002,0.168,0.695,2
2864,0.0,0.041,0.255,0.168,0.003,0.183,0.65,2
2865,0.0,0.042,0.277,0.224,0.003,0.222,0.679,2
2866,0.0,0.048,0.298,0.273,0.003,0.203,0.653,2
2867,0.0,0.059,0.319,0.32,0.004,0.207,0.714,1
2868,0.0,0.045,0.34,0.371,0.003,0.228,0.769,2
2869,0.0,0.044,0.362,0.388,0.003,0.237,0.782,2
2870,0.0,0.045,0.383,0.391,0.003,0.252,0.787,2
2871,0.0,0.044,0.404,0.382,0.003,0.247,0.745,2
2872,0.0,0.043,0.426,0.372,0.003,0.257,0.759,2
2873,0.0,0.044,0.447,0.367,0.003,0.25,0.736,2
2874,0.0,0.043,0.468,0.356,0.003,0.248,0.717,2
2875,0.0,0.043,0.489,0.341,0.003,0.232,0.737,2
2876,0.0,0.043,0.511,0.323,0.003,0.235,0.739,2
2877,0.0,0.043,0.532,0.303,0.003,0.218,0.723,2
2878,0.0,0.028,0.553,0.292,0.002,0.224,0.788,2
2879,0.0,0.027,0.574,0.276,0.002,0.227,0.827,2
2880,0.0,0.027,0.596,0.275,0.002,0.235,0.832,2
2881,0.0,0.038,0.617,0.266,0.002,0.21,0.607,2
2882,0.0,0.042,0.638,0.273,0.003,0.205,0.668,2
2883,0.0,0.037,0.66,0.282,0.002,0.224,0.742,2
2884,0.0,0.031,0.681,0.279,0.002,0.236,0.734,2
2885,0.0,0.039,0.702,0.296,0.002,0.259,0.759,2
2886,0.0,0.042,0.723,0.332,0.003,0.264,0.716,2
2887,0.0,0.043,0.745,0.357,0.003,0.263,0.736,1
2888,0.0,0.044,0.766,0.385,0.003,0.269,0.735,1
2889,0.0,0.06,0.787,0.434,0.004,0.294,0.735,1
2890,0.0,0.081,0.809,0.451,0.005,0.346,0.713,1
2891,0.0,0.076,0.83,0.447,0.005,0.364,0.716,1
2892,0.0,0.058,0.851,0.408,0.004,0.354,0.695,1
2893,0.0,0.047,0.872,0.374,0.003,0.326,0.661,1
2894,0.0,0.044,0.894,0.374,0.003,0.3,0.705,1
2895,0.0,0.043,0.915,0.364,0.003,0.263,0.722,1
2896,0.0,0.043,0.936,0.37,0.003,0.25,0.785,1
2897,0.0,0.043,0.957,0.35,0.003,0.237,0.715,1
2898,0.0,0.045,0.979,0.334,0.003,0.334,0.591,1
2899,0.0,0.043,1.0,0.305,0.003,0.34,0.605,1
2900,0.167,0.042,0.0,0.284,0.003,0.32,0.624,1
2901,0.167,0.042,0.021,0.253,0.003,0.302,0.608,2
2902,0.167,0.043,0.043,0.224,0.003,0.372,0.525,1
2903,0.167,0.044,0.064,0.192,0.003,0.354,0.581,1
2904,0.167,0.044,0.085,0.166,0.003,0.308,0.646,1
2905,0.167,0.037,0.106,0.147,0.002,0.277,0.709,2
2906,0.167,0.028,0.128,0.138,0.002,0.239,0.726,2
2907,0.167,0.035,0.149,0.147,0.002,0.231,0.739,2
2908,0.167,0.044,0.17,0.172,0.003,0.223,0.721,1
2909,0.167,0.044,0.191,0.22,0.003,0.237,0.724,1
2910,0.167,0.048,0.213,0.31,0.003,0.285,0.716,1
2911,0.167,0.067,0.234,0.407,0.004,0.351,0.661,1
2912,0.167,0.045,0.255,0.438,0.003,0.439,0.542,1
2913,0.167,0.079,0.277,0.5,0.005,0.506,0.572,1
2914,0.167,0.044,0.298,0.525,0.003,0.456,0.525,2
2915,0.167,0.044,0.319,0.517,0.003,0.444,0.525,2
2916,0.167,0.057,0.34,0.554,0.004,0.447,0.663,1
2917,0.167,0.052,0.362,0.568,0.003,0.44,0.606,1
2918,0.167,0.048,0.383,0.555,0.003,0.427,0.569,1
2919,0.167,0.044,0.404,0.535,0.003,0.423,0.571,2
2920,0.167,0.044,0.426,0.521,0.003,0.409,0.562,2
2921,0.167,0.044,0.447,0.514,0.003,0.409,0.592,2
2922,0.167,0.044,0.468,0.511,0.003,0.412,0.576,2
2923,0.167,0.044,0.489,0.509,0.003,0.402,0.595,2
2924,0.167,0.044,0.511,0.505,0.003,0.401,0.588,2
2925,0.167,0.044,0.532,0.498,0.003,0.398,0.586,2
2926,0.167,0.044,0.553,0.489,0.003,0.411,0.565,2
2927,0.167,0.044,0.574,0.48,0.003,0.409,0.579,2
2928,0.167,0.044,0.596,0.47,0.003,0.403,0.6,2
2929,0.167,0.043,0.617,0.471,0.003,0.398,0.607,2
2930,0.167,0.044,0.638,0.479,0.003,0.408,0.571,2
2931,0.167,0.044,0.66,0.482,0.003,0.414,0.536,2
2932,0.167,0.044,0.681,0.485,0.003,0.415,0.536,2
2933,0.167,0.044,0.702,0.508,0.003,0.416,0.605,2
2934,0.167,0.044,0.723,0.507,0.003,0.393,0.636,2
2935,0.167,0.044,0.745,0.507,0.003,0.359,0.654,2
2936,0.167,0.044,0.766,0.501,0.003,0.326,0.653,2
2937,0.167,0.044,0.787,0.523,0.003,0.317,0.65,2
2938,0.167,0.044,0.809,0.528,0.003,0.354,0.622,2
2939,0.167,0.045,0.83,0.507,0.003,0.366,0.645,2
2940,0.167,0.043,0.851,0.471,0.003,0.344,0.64,2
2941,0.167,0.041,0.872,0.425,0.003,0.326,0.618,2
2942,0.167,0.042,0.894,0.442,0.003,0.289,0.751,2
2943,0.167,0.041,0.915,0.446,0.003,0.263,0.732,2
2944,0.167,0.046,0.936,0.465,0.003,0.236,0.75,1
2945,0.167,0.045,0.957,0.483,0.003,0.241,0.757,1
2946,0.167,0.093,0.979,0.479,0.006,0.373,0.655,1
2947,0.167,0.063,1.0,0.464,0.004,0.385,0.661,1
2948,0.333,0.049,0.0,0.436,0.003,0.362,0.622,1
2949,0.333,0.046,0.021,0.38,0.003,0.32,0.604,2
2950,0.333,0.052,0.043,0.328,0.003,0.382,0.611,1
2951,0.333,0.045,0.064,0.277,0.003,0.347,0.663,2
2952,0.333,0.041,0.085,0.225,0.003,0.302,0.753,2
2953,0.333,0.042,0.106,0.198,0.003,0.262,0.756,2
2954,0.333,0.028,0.128,0.18,0.002,0.227,0.796,2
2955,0.333,0.031,0.149,0.173,0.002,0.212,0.806,2
2956,0.333,0.036,0.17,0.2,0.002,0.198,0.793,2
2957,0.333,0.039,0.191,0.246,0.002,0.193,0.85,2
2958,0.333,0.044,0.213,0.34,0.003,0.213,0.832,2
2959,0.333,0.069,0.234,0.435,0.003,0.242,0.844,1
2960,0.333,0.026,0.255,0.455,0.002,0.263,0.742,2
2961,0.333,0.048,0.277,0.509,0.003,0.309,0.722,1
2962,0.333,0.043,0.298,0.517,0.003,0.263,0.715,2
2963,0.333,0.043,0.319,0.513,0.003,0.263,0.719,2
2964,0.333,0.044,0.34,0.55,0.003,0.272,0.72,2
2965,0.333,0.044,0.362,0.552,0.003,0.274,0.698,2
2966,0.333,0.043,0.383,0.541,0.003,0.268,0.708,2
2967,0.333,0.043,0.404,0.519,0.003,0.279,0.698,2
2968,0.333,0.043,0.426,0.51,0.003,0.281,0.708,2
2969,0.333,0.043,0.447,0.502,0.003,0.276,0.728,2
2970,0.333,0.043,0.468,0.485,0.003,0.28,0.726,2
2971,0.333,0.043,0.489,0.478,0.003,0.269,0.719,2
2972,0.333,0.043,0.511,0.473,0.003,0.27,0.69,2
2973,0.333,0.043,0.532,0.462,0.003,0.267,0.704,2
2974,0.333,0.043,0.553,0.458,0.003,0.266,0.707,2
2975,0.333,0.042,0.574,0.443,0.003,0.263,0.703,2
2976,0.333,0.039,0.596,0.422,0.002,0.26,0.69,2
2977,0.333,0.041,0.617,0.424,0.003,0.261,0.684,2
2978,0.333,0.043,0.638,0.442,0.003,0.277,0.656,2
2979,0.333,0.043,0.66,0.445,0.003,0.282,0.647,2
2980,0.333,0.043,0.681,0.436,0.003,0.299,0.643,2
2981,0.333,0.043,0.702,0.438,0.003,0.303,0.649,2
2982,0.333,0.042,0.723,0.406,0.003,0.294,0.664,2
2983,0.333,0.043,0.745,0.417,0.003,0.276,0.698,2
2984,0.333,0.043,0.766,0.423,0.003,0.259,0.72,2
2985,0.333,0.043,0.787,0.456,0.003,0.269,0.679,2
2986,0.333,0.044,0.809,0.465,0.003,0.301,0.614,2
2987,0.333,0.044,0.83,0.456,0.003,0.316,0.631,2
2988,0.333,0.043,0.851,0.417,0.003,0.299,0.663,2
2989,0.333,0.035,0.872,0.386,0.002,0.274,0.664,2
2990,0.333,0.037,0.894,0.406,0.002,0.237,0.749,2
2991,0.333,0.042,0.915,0.416,0.003,0.211,0.741,2
2992,0.333,0.045,0.936,0.447,0.003,0.202,0.81,1
2993,0.333,0.045,0.957,0.463,0.003,0.202,0.762,1
2994,0.333,0.115,0.979,0.466,0.007,0.354,0.718,1
2995,0.333,0.06,1.0,0.45,0.004,0.373,0.696,1
2996,0.5,0.052,0.0,0.423,0.003,0.338,0.635,1
2997,0.5,0.046,0.021,0.371,0.003,0.307,0.631,1
2998,0.5,0.05,0.043,0.313,0.003,0.381,0.59,1
2999,0.5,0.045,0.064,0.263,0.003,0.341,0.604,1
3000,0.5,0.043,0.085,0.219,0.003,0.299,0.726,2
3001,0.5,0.042,0.106,0.188,0.003,0.267,0.758,2
3002,0.5,0.035,0.128,0.176,0.002,0.222,0.774,2
3003,0.5,0.038,0.149,0.18,0.002,0.194,0.792,2
3004,0.5,0.041,0.17,0.204,0.003,0.207,0.818,2
3005,0.5,0.043,0.191,0.245,0.003,0.25,0.77,2
3006,0.5,0.054,0.213,0.329,0.003,0.32,0.81,1
3007,0.5,0.065,0.234,0.426,0.004,0.397,0.688,1
3008,0.5,0.049,0.255,0.438,0.003,0.492,0.54,1
3009,0.5,0.078,0.277,0.484,0.005,0.589,0.506,1
3010,0.5,0.049,0.298,0.492,0.003,0.544,0.482,1
3011,0.5,0.045,0.319,0.487,0.003,0.543,0.42,2
3012,0.5,0.054,0.34,0.528,0.004,0.556,0.482,1
3013,0.5,0.054,0.362,0.536,0.004,0.58,0.485,1
3014,0.5,0.058,0.383,0.533,0.004,0.59,0.48,1
3015,0.5,0.057,0.404,0.518,0.004,0.604,0.454,1
3016,0.5,0.052,0.426,0.51,0.003,0.604,0.445,1
3017,0.5,0.055,0.447,0.508,0.004,0.613,0.395,1
3018,0.5,0.05,0.468,0.492,0.003,0.6,0.388,1
3019,0.5,0.05,0.489,0.492,0.003,0.61,0.405,1
3020,0.5,0.054,0.511,0.497,0.004,0.615,0.462,1
3021,0.5,0.061,0.532,0.5,0.004,0.632,0.425,1
3022,0.5,0.064,0.553,0.501,0.004,0.63,0.432,1
3023,0.5,0.06,0.574,0.496,0.004,0.633,0.444,1
3024,0.5,0.053,0.596,0.489,0.004,0.627,0.424,1
3025,0.5,0.091,0.617,0.492,0.006,0.617,0.282,1
